0.84,0.02459,0.02671,0.03306,0.04361,0.06463,0.08553,0.1063,0.127,0.1475,0.1883,0.2286,0.3276,0.424,0.5178,0.6093,0.6984,0.7852,0.8698,0.9521,1.032,1.11,1.171,1.186,1.26,1.332,1.402,1.536,1.663,1.782,1.895,2.008,2.1,2.192,2.279,2.435,2.57,2.71,2.821,2.908,2.972
0.86,0.03199,0.03434,0.04136,0.05304,0.07629,0.09941,0.1224,0.1453,0.168,0.2131,0.2577,0.3672,0.4739,0.5778,0.679,0.7777,0.8739,0.9674,1.059,1.148,1.234,1.302,1.319,1.401,1.481,1.558,1.708,1.848,1.982,2.107,2.225,2.334,2.44,2.537,2.712,2.864,3.023,3.15,3.25,3.324
0.88,0.04125,0.04383,0.05157,0.06443,0.09005,0.1155,0.1409,0.1661,0.1911,0.2408,0.29,0.4107,0.5282,0.6428,0.7545,0.8633,0.9694,1.073,1.174,1.272,1.367,1.442,1.461,1.551,1.64,1.726,1.891,2.047,2.195,2.334,2.465,2.589,2.704,2.813,3.009,3.179,3.358,3.503,3.617,3.703
0.9,0.05271,0.05554,0.06404,0.07816,0.1063,0.1343,0.1621,0.1897,0.2172,0.2718,0.3258,0.4583,0.5874,0.7133,0.836,0.9556,1.072,1.186,1.297,1.405,1.51,1.593,1.613,1.713,1.81,1.905,2.087,2.26,2.423,2.577,2.722,2.859,2.988,3.108,3.327,3.517,3.718,3.892,4.011,4.111
0.92,0.06677,0.06988,0.07917,0.09462,0.1254,0.156,0.1864,0.2167,0.2468,0.3065,0.3656,0.5105,0.6519,0.7896,0.924,1.055,2.183,1.307,1.429,1.547,1.663,1.753,1.776,1.885,1.992,2.096,2.297,2.487,2.666,2.836,2.996,3.147,3.29,3.423,3.666,3.876,4.102,4.286,4.433,4.546
0.94,0.0839,0.08729,0.09742,0.1143,0.1478,0.1812,0.2144,0.2474,0.2802,0.3453,0.4097,0.5679,0.722,0.8723,1.019,1.162,1.302,1.438,1.57,1.7,1.826,1.925,1.949,2.069,2.187,2.301,2.52,2.728,2.925,3.112,3.288,3.459,3.611,3.759,4.027,4.262,4.512,4.717,4.882,5.011
0.96,0.1046,0.1083,0.1193,0.1376,0.1741,0.2103,0.2464,0.2823,0.318,0.3887,0.4588,0.6308,0.7984,0.9619,1.121,1.277,1.429,1.577,1.722,1.863,2.003,2.108,2.135,2.268,2.394,2.518,2.758,2.985,3.201,3.405,3.598,3.781,3.953,4.115,4.411,4.67,4.947,5.174,5.361,5.507
0.98,0.1294,0.1334,0.1453,0.1652,0.2047,0.244,0.2831,0.322,0.3607,0.4374,0.5133,0.6998,0.8816,1.059,1.232,1.401,1.566,1.727,1.884,2.037,2.187,2.304,2.333,2.475,2.614,2.749,3.01,3.258,3.494,3.717,3.928,4.127,4.316,4.494,4.818,5.104,5.409,5.664,5.87,6.034
1,0.1589,0.1632,0.1761,0.1976,0.2403,0.2828,0.3251,0.3671,0.4089,0.4919,0.5739,0.7755,0.9721,1.164,1.351,1.534,1.712,1.887,2.057,2.223,2.385,2.512,2.543,2.698,2.848,2.995,3.279,3.548,3.804,4.047,4.277,4.494,4.7,4.894,5.249,5.563,5.899,6.18,6.41,6.594
1.05,0.2579,0.2631,0.2786,0.3044,0.3557,0.4067,0.4575,0.508,0.5583,0.6579,0.7566,0.999,1.235,1.466,1.692,1.912,2.127,2.337,2.543,2.743,2.939,3.093,3.131,3.318,3.501,3.679,4.023,4.351,4.663,4.959,5.241,5.508,5.761,6,6.44,6.83,7.252,7.608,7.902,8.141
1.1,0.4028,0.4089,0.4273,0.4578,0.5186,0.579,0.6392,0.699,0.7585,0.8766,0.9935,1.281,1.561,1.835,2.103,2.365,2.62,2.87,3.115,3.354,3.587,3.771,3.816,4.038,4.257,4.471,4.882,5.275,5.65,6.007,6.348,6.669,6.975,7.266,7.801,8.278,8.798,9.246,9.609,9.913
1.15,0.6081,0.6153,0.6367,0.6724,0.7435,0.8142,0.8845,0.9545,1.024,1.162,1.299,1.635,1.964,2.285,2.599,2.906,3.206,3.5,3.787,4.068,4.343,4.559,4.612,4.813,5.133,5.384,5.871,6.336,6.78,7.204,7.608,7.992,8.358,8.705,9.347,9.923,10.55,11.06,11.55,11.93
1.2,0.8907,0.899,0.9238,0.965,1.047,1.129,1.21,1.291,1.372,1.532,1.69,2.079,2.46,2.832,3.196,3.552,3.9,4.242,4.576,4.902,5.222,5.474,5.536,5.842,6.142,6.436,7.005,7.549,8.069,8.568,9.04,9.493,9.924,10.33,11.1,11.78,12.53,13.14,13.74,14.2
1.3,1.768,1.779,1.811,1.865,1.971,2.077,2.183,2.288,2.393,2.601,2.807,3.314,3.81,4.295,4.771,5.237,5.493,6.14,6.578,7.008,7.429,7.76,7.842,8.246,8.642,9.031,9.784,10.51,11.28,11.86,12.5,13.11,13.69,14.24,15.28,16.21,17.25,18.14,18.94,19.6
1.4,3.22,3.234,3.274,3.341,3.475,3.608,3.741,3.873,4.005,4.266,4.526,5.168,5.791,6.404,7.006,7.596,8.175,8.743,9.3,9.846,10.38,10.8,10.91,11.42,11.93,12.43,13.39,14.32,15.21,16.07,16.89,17.68,18.44,19.16,20.51,21.75,23.13,24.34,25.39,26.3
